Line,AG_ALARM,AG_CHG,AG_CHG_OK,AG_CONFIDENCE,AG_DEV,AG_DUPLICATES_GROUP,AG_I_TOO_HIGH_ALARM,AG_M_SD_ALARM,AG_M_TOLERANCE_ALARM,AG_M_TOO_HIGH_ALARM,AG_M_TOO_LOW_ALARM,AG_NORMALIZED_IP[0],AG_NORMALIZED_IP[1],AG_NORMALIZED_IP[2],AG_NORMALIZED_IP[3],AG_NORMALIZED_IP[4],AG_NORMALIZED_IP[5],AG_NORMALIZED_IP[6],AG_NORMALIZED_IP[7],AG_NORMALIZED_IP[8],AG_NORMALIZED_IP[9],AG_NORMALIZED_IP[10],AG_NORMALIZED_IP[11],AG_NORMALIZED_IP[12],AG_NORMALIZED_IP[13],AG_NORMALIZED_IP[14],AG_NORMALIZED_IP[15],AG_NORMALIZED_IP[16],AG_NORMALIZED_IP[17],AG_NORMALIZED_IP[18],AG_NORMALIZED_IP[19],AG_RS_TOO_HIGH_ALARM,AG_VALID_WINDOWS_COUNT,AG_VP_TOO_LOW_ALARM,Chg,ColeM,ColeRMS,ColeTau,Date,DayTime,I,IP[0],IP[1],IP[2],IP[3],IP[4],IP[5],IP[6],IP[7],IP[8],IP[9],IP[10],IP[11],IP[12],IP[13],IP[14],IP[15],IP[16],IP[17],IP[18],IP[19],IP_Avg,MF,N,Name,Overload,Q,QC,QC_IP,QC_RES,R1X,R1Y,R1Z,R2X,R2Y,R2Z,ResCalc,ResMeas,RsCheck,RxBat,Sp,Stack,Stn,T1X,T1Y,T1Y_SEQUENCE,T1Z,T2X,T2Y,T2Z,Temp,Time,Topo,TxBat,Type,Vp,X,Y,Z
L44002,0,-1.97454273700714,1,95,0.379247516393662,0,0,0,0,0,0,-2.31462693214417,-1.95377421379089,-2.26766896247864,-2.10883259773254,-1.90518200397491,-1.79551208019257,-2.28352355957031,-1.60588920116425,-2.58407878875732,-1.78661966323853,-1.76516497135162,-2.15682792663574,-2.42557859420776,-2.07012939453125,-1.69683647155762,-3.34133625030518,-1.35137176513672,-2.52390885353088,-2.78475308418274,-2.95983958244324,0,19,0,-1.87856162309647,0,0,0,2023.41095890411,12.5927777777778,2.79999995231628,-4.13326215744019,-3.05277228355408,-3.14954018592834,-2.70363163948059,-2.24139046669006,-1.97309017181396,-2.35414791107178,-1.55911576747894,-2.34916257858276,-1.54018938541412,-1.43509340286255,-1.67195975780487,-1.79672491550446,-1.46817684173584,-1.15431046485901,-2.16969895362854,-0.844607353210449,-1.52042710781097,-1.61904239654541,-1.66283118724823,-2.01995874643326,-1.89124359971268,20.5,W:\P\E710,0,0.133755192160606,1,1,1,4400,-1450,,4400,-1412.5,,1068.05847049007,11171.8740234375,0.23182387650013,12.8672885894775,-15.636176109314,6,-1834.375,4400,-2218.75,-2200,,4400,-2700,,49.4819145202637,2000,,0,0,28.7367992401123,4400,-1834.375,-384.375
L44002,0,0.263150662183762,1,100,0.0248213857412338,0,0,0,0,0,0,0.332133144140244,0.334236413240433,0.322626948356628,0.309274464845657,0.309239357709885,0.301404893398285,0.297201871871948,0.282602071762085,0.280919641256332,0.28452342748642,0.266191601753235,0.267972052097321,0.263707250356674,0.262184500694275,0.268540650606155,0.245342031121254,0.268045514822006,0.259140580892563,0.247087433934212,0.256779730319977,0,20,0,0.255534429252148,0,0,0,2023.41095890411,12.6538888888889,2.29999995231628,0.593094885349274,0.522244393825531,0.448092967271805,0.396505743265152,0.363810986280441,0.331214159727097,0.306393682956696,0.274370938539505,0.255381494760513,0.24527882039547,0.21641594171524,0.207730278372765,0.19533871114254,0.185946449637413,0.182680711150169,0.159313008189201,0.167528450489044,0.156108781695366,0.143655478954315,0.14425827562809,0.274768207967281,0.484704832534788,1.5,W:\P\E710,0,0.00197399430908263,1,1,1,4400,-2125,,4400,-2087.5,,566.877385006391,453.497955322266,0.555422961711884,12.8446283340454,-20.2270641326904,6,-2153.125,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,1475.60729980469,4400,-2153.125,-28.125
L44002,0,-0.388673841953278,1,100,0.0231098812073469,0,0,0,0,0,0,-0.361571550369263,-0.385099828243256,-0.398177534341812,-0.384308189153671,-0.401943564414978,-0.409725159406662,-0.410825788974762,-0.395123958587646,-0.417900860309601,-0.419125586748123,-0.4374620616436,-0.425262421369553,-0.439862161874771,-0.453730821609497,-0.432606548070908,-0.435084402561188,-0.412214815616608,-0.459711521863937,-0.451050341129303,-0.42779067158699,0,20,0,-0.358584497272968,0,0,0,2023.41095890411,12.6538888888889,2.29999995231628,-0.645663499832153,-0.601718485355377,-0.553024351596832,-0.492702811956406,-0.472874760627747,-0.450247406959534,-0.423531740903854,-0.383615493774414,-0.379909873008728,-0.361315160989761,-0.355660200119019,-0.329660803079605,-0.325823813676834,-0.321794927120209,-0.294290155172348,-0.282522350549698,-0.257634252309799,-0.276934653520584,-0.262238562107086,-0.240331843495369,-0.385574757307768,-0.562708730672412,2.5,W:\P\E710,0,0.00325495400466025,1,1,1,4400,-2087.5,,4400,-2050,,685.211968982644,939.699096679688,0.559581279754639,12.8446283340454,-16.6364040374756,6,-2134.375,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,764.406311035156,4400,-2134.375,-46.875
L44002,0,-0.0586883723735809,1,100,0.0665814876556396,0,0,0,0,0,0,0.0872940570116043,0.0599493160843849,0.036226075142622,0.00851900596171618,-0.0102900071069598,-0.0170168448239565,-0.0591540038585663,-0.0122179035097361,-0.0818850174546242,-0.0699182897806168,-0.0796009078621864,-0.104531183838844,-0.123485863208771,-0.145315811038017,-0.125112891197205,-0.0723500549793243,-0.0958948135375977,-0.170533835887909,-0.144170269370079,-0.142626330256462,0,20,0,-0.0337851153686643,0,0,0,2023.41095890411,12.6538888888889,2.29999995231628,0.155882239341736,0.0936708077788353,0.0503139905631542,0.0109218033030629,-0.0121058905497193,-0.0186998285353184,-0.0609835088253021,-0.0118620423600078,-0.0744409263134003,-0.0602743923664093,-0.0647161826491356,-0.0810319259762764,-0.0914710089564323,-0.103060863912106,-0.0851108059287071,-0.0469805561006069,-0.0599342584609985,-0.102731227874756,-0.0838199257850647,-0.0801271572709084,-0.036328083043918,-0.0268799445037942,3.5,W:\P\E710,0,0.0106799695640802,1,1,1,4400,-2050,,4400,-2012.5,,1351.49397495185,2574.16943359375,0.774595260620117,12.8446283340454,-5.77641916275024,6,-2115.625,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,837.591979980469,4400,-2115.625,-65.625
L44002,0,0.80420309305191,1,100,0.0553392432630062,0,0,0,0,0,0,0.952400624752045,0.952682495117188,0.951208531856537,0.934098482131958,0.924603402614594,0.90277636051178,0.863365054130554,0.926920056343079,0.853083312511444,0.873328745365143,0.872376024723053,0.830567002296448,0.804132342338562,0.804092943668365,0.811883866786957,0.860437572002411,0.837488651275635,0.76982319355011,0.789762675762177,0.779659271240234,0,20,0,0.772857965826988,0,0,0,2023.41095890411,12.6538888888889,2.29999995231628,1.70071542263031,1.48856639862061,1.32112288475037,1.1975622177124,1.08776867389679,0.992061913013458,0.890067040920258,0.899922430515289,0.775530278682709,0.752869606018066,0.709248781204224,0.643850386142731,0.595653593540192,0.570278704166412,0.552301943302155,0.558725714683533,0.523430407047272,0.463748931884766,0.459164351224899,0.438010841608047,0.831030026078224,0.141313505828935,4.5,W:\P\E710,0,0.00888685323297977,1,1,1,4400,-2012.5,,4400,-1975,,5880.75443464134,14255.3974609375,3.53063106536865,12.8446283340454,-64.433464050293,6,-2096.875,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,2319.23706054688,4400,-2096.875,-84.375
L44002,0,1.0787091255188,1,100,0.0483169555664063,0,0,0,0,0,0,1.22091972827911,1.23882567882538,1.24354600906372,1.23085403442383,1.21688401699066,1.19050490856171,1.172527551651,1.19984447956085,1.14541041851044,1.17610621452332,1.16338348388672,1.13086485862732,1.10253584384918,1.10645639896393,1.12587738037109,1.13011980056763,1.14357459545136,1.07673704624176,1.08899855613709,1.094078540802,0,20,0,1.02879269957542,0,0,0,2023.41095890411,12.6538888888889,2.29999995231628,2.18021368980408,1.93566524982452,1.72714722156525,1.57801806926727,1.43162822723389,1.30824708938599,1.20879125595093,1.1648975610733,1.04128217697144,1.01388466358185,0.945840179920197,0.876639425754547,0.816693246364594,0.784720897674561,0.765902996063232,0.733844041824341,0.714734077453613,0.648636758327484,0.633138716220856,0.614650905132294,1.10622882246971,0.302172265035913,5.5,W:\P\E710,0,0.00547005794942379,1,1,1,4400,-1975,,4400,-1937.5,,3660.92110517899,10751.263671875,3.33856558799744,12.8446283340454,49.8088684082031,6,-2078.125,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,999.508239746094,4400,-2078.125,-103.125
L44002,0,1.72161018848419,1,100,0.111476570367813,0,0,0,0,0,0,2.04341959953308,2.04428315162659,2.03540706634521,1.99072933197021,1.97499644756317,1.92802512645721,1.90231764316559,1.92536771297455,1.8327157497406,1.87110817432404,1.81746745109558,1.77492713928223,1.7638144493103,1.7349134683609,1.76969075202942,1.76791024208069,1.79698121547699,1.68050944805145,1.69886529445648,1.67043042182922,0,20,0,1.65438234686852,0,0,0,2023.41095890411,12.6538888888889,2.29999995231628,3.64896368980408,3.19419264793396,2.82695412635803,2.55221724510193,2.32352519035339,2.11870884895325,1.96115219593048,1.86928904056549,1.66610515117645,1.61302435398102,1.47761583328247,1.37591254711151,1.30652916431427,1.23043513298035,1.20387125015259,1.147993683815,1.12311327457428,1.01235508918762,0.987712383270264,0.938444077968597,1.77890574634075,0.774520795435461,6.5,W:\P\E710,0,0.00594019796699286,1,1,1,4400,-1937.5,,4400,-1900,,2296.78241930301,7913.888671875,0.78679633140564,12.8446283340454,12.1896181106567,6,-2059.375,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,459.830841064453,4400,-2059.375,-121.875
L44002,0,5.11426067352295,1,100,0.144176006317139,0,0,0,0,0,0,5.72746515274048,5.79002475738525,5.78375005722046,5.67652416229248,5.68027877807617,5.55670022964478,5.60403156280518,5.4837532043457,5.48048734664917,5.46970081329346,5.40851354598999,5.4448447227478,5.38011264801025,5.36583185195923,5.41194820404053,5.34271907806396,5.42081117630005,5.36155080795288,5.27154493331909,5.32351064682007,0,20,0,4.8548836183548,0,0,0,2023.41095890411,12.6538888888889,2.29999995231628,10.2276163101196,9.04691410064697,8.03298568725586,7.27759552001953,6.68268060684204,6.10626363754272,5.77735185623169,5.32403230667114,4.98226118087769,4.71525955200195,4.39716529846191,4.22080993652344,3.98526859283447,3.80555462837219,3.68159747123718,3.46929812431335,3.38800692558289,3.22985005378723,3.06485152244568,2.99073624610901,5.22030497789383,1.81392976888909,7.5,W:\P\E710,0,0.0291663762181997,1,1,1,4400,-1900,,4400,-1862.5,,2877.89806828679,11373.896484375,1.72056984901428,12.8446283340454,-51.7286529541016,6,-2040.625,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,440.579803466797,4400,-2040.625,-140.625
L44002,0,4.7299656867981,1,100,0.0932369902729988,0,0,0,0,0,0,5.1440544128418,5.24713563919067,5.26443529129028,5.21547651290894,5.21932077407837,5.13848161697388,5.12996482849121,5.13088512420654,5.06768417358398,5.12610578536987,5.10240745544434,5.08790063858032,4.99483299255371,4.96827793121338,5.01783180236816,4.95735216140747,5.03519773483276,4.95418453216553,4.97971200942993,4.93845748901367,0,20,0,4.47401302814484,0,0,0,2023.41095890411,12.6541666666667,2.29999995231628,9.18581104278564,8.19864940643311,7.31171560287476,6.6865086555481,6.14037704467773,5.64668273925781,5.28862333297729,4.98144197463989,4.60698556900024,4.41905689239502,4.14829874038696,3.9441089630127,3.69987607002258,3.52360129356384,3.41349101066589,3.21905994415283,3.14699864387512,2.98444867134094,2.89518141746521,2.77441430091858,4.81076656579971,1.4637481485161,8.5,W:\P\E710,0,0.0303834937512875,1,1,1,4400,-1862.5,,4400,-1825,,3286.60813041964,14648.462890625,1.58802831172943,12.8446283340454,1.48370611667633,6,-2021.875,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,397.197601318359,4400,-2021.875,-159.375
L44002,0,2.14192461967468,1,100,0.294429004192352,0,0,0,0,0,0,2.0690712928772,2.00463724136353,2.28176355361938,2.16784572601318,2.24961853027344,2.54787611961365,2.07336091995239,2.94463491439819,2.2389976978302,2.49610161781311,2.65728378295898,1.91162896156311,1.99252450466156,1.77330982685089,2.23778486251831,2.91988444328308,2.37714695930481,2.09127807617188,2.73042750358582,2.2977192401886,0,20,0,1.99129632711411,0,0,0,2023.41095890411,12.6541666666667,2.29999995231628,3.69477009773254,3.13224577903748,3.16911602020264,2.77928948402405,2.64661002159119,2.79986381530762,2.13748550415039,2.85886883735657,2.03545236587524,2.15181183815002,2.16039323806763,1.48188292980194,1.47594404220581,1.25766658782959,1.52230262756348,1.89602887630463,1.48571681976318,1.25980603694916,1.58745777606964,1.29085350036621,2.14117830991745,3.53546722006701,9.5,W:\P\E710,0,0.164138048887253,1,1,1,4400,-1825,,4400,-1787.5,,605.628104190673,3004.34057617188,0.452857077121735,12.8446283340454,19.5638084411621,6,-2003.125,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,59.2462959289551,4400,-2003.125,-178.125
L44002,0,-0.843342900276184,1,90,0.298683434724808,0,0,0,0,0,0,-0.876134872436523,-0.831499636173248,-0.939090847969055,-0.680874466896057,-0.72187477350235,-0.320078194141388,-1.28679001331329,0.563265144824982,-0.935950517654419,-0.537857890129089,-0.503254175186157,-0.808384656906128,-1.47203254699707,-1.42538356781006,-0.845932841300964,0.554589867591858,-0.76962685585022,-1.38091063499451,-0.753914356231689,-1.23317587375641,0,18,0,-0.657169384360313,0,0,0,2023.41095890411,12.6541666666667,2.29999995231628,-1.56452655792236,-1.29921817779541,-1.3042927980423,-0.872916042804718,-0.849264442920685,-0.351734280586243,-1.32658755779266,0.546859383583069,-0.850864112377167,-0.463670611381531,-0.409149736166,-0.626654803752899,-1.09039449691772,-1.01091039180756,-0.575464487075806,0.360123306512833,-0.481016784906387,-0.831873893737793,-0.438322305679321,-0.69279545545578,-0.706633712351322,-1.95212219856462,10.5,W:\P\E710,0,0.272231191396713,1,1,1,4400,-1787.5,,4400,-1750,,361.982314872964,1977.68518066406,0.23507484793663,12.8446283340454,11.0801286697388,6,-1984.375,4400,-2181.25,-2162.5,,4400,-2700,,49.9706726074219,2000,,0,0,29.2502670288086,4400,-1984.375,-196.875
L44002,0,0.50603199005127,1,100,0.334655314683914,0,0,0,0,0,0,0.301351130008698,0.283381700515747,0.156807646155357,0.180691763758659,0.443017393350601,0.522456645965576,0.675691545009613,0.372639805078506,0.644452691078186,0.795753955841064,0.888292133808136,0.244052827358246,0.469342827796936,1.20937824249268,0.648743331432343,0.856313467025757,0.461634635925293,0.363595098257065,1.45933890342712,-0.0945268422365189,0,20,0,0.431191828250885,0,0,0,2023.41095890411,12.6716666666667,2.29999995231628,0.53812700510025,0.442783921957016,0.217788383364677,0.231656119227409,0.521196901798248,0.574128150939941,0.696589171886444,0.361786216497421,0.585866093635559,0.685994803905487,0.722188711166382,0.189188241958618,0.347661346197128,0.85771507024765,0.44132199883461,0.556047737598419,0.288521647453308,0.219033196568489,0.848452806472778,-0.053104966878891,0.463647127896547,0.815323958001068,11.5,W:\P\E710,0,0.125553637742996,1,1,1,4400,-1750,,4400,-1712.5,,568.666139816708,3392.40673828125,0.813166379928589,12.8446283340454,-51.668773651123,6,-1965.625,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,38.5953521728516,4400,-1965.625,-215.625
L44002,0,-0.565406024456024,1,100,0.278327494859695,0,0,0,0,0,0,-0.863817989826202,-0.982517421245575,-0.93437659740448,-0.905427038669586,-0.521229863166809,-0.56917816400528,-0.672563493251801,-0.749803483486176,-0.565535604953766,-0.532073438167572,-0.567125380039215,-0.837133228778839,-0.59072071313858,-0.236900627613068,-0.759763479232788,0.00746085355058312,-0.95735639333725,-0.640052437782288,0.172236829996109,-0.453389763832092,0,20,0,-0.582886140346527,0,0,0,2023.41095890411,12.6716666666667,2.29999995231628,-1.54253208637238,-1.53518354892731,-1.29774522781372,-1.16080391407013,-0.613211572170258,-0.625470459461212,-0.693364381790161,-0.727964580059052,-0.514123260974884,-0.458683997392654,-0.4610775411129,-0.64894050359726,-0.43757089972496,-0.168014630675316,-0.516845881938934,0.00484471023082733,-0.598347723484039,-0.385573774576187,0.100137688219547,-0.254713356494904,-0.626759247109294,-0.90123114889294,12.5,W:\P\E710,0,0.066903218626976,1,1,1,4400,-1712.5,,4400,-1675,,695.447830314339,4497.3720703125,0.789525806903839,12.8446283340454,8.29434871673584,6,-1946.875,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,40.2027854919434,4400,-1946.875,-234.375
L44002,0,-1.44902241230011,1,100,0.182973518967628,0,0,0,0,0,0,-1.32079589366913,-1.21935725212097,-1.61777877807617,-1.41451144218445,-1.51632571220398,-1.38847637176514,-1.69356119632721,-1.53769087791443,-1.3477965593338,-1.56429576873779,-1.63648331165314,-1.65912985801697,-1.66749787330627,-1.46848404407501,-1.62752819061279,-1.72510945796967,-1.72913956642151,-1.4096040725708,-1.46340000629425,-2.15480160713196,0,20,0,-1.32796780228615,0,0,0,2023.41095890411,12.6716666666667,2.29999995231628,-2.35856413841248,-1.90524578094482,-2.24691486358643,-1.81347620487213,-1.78391253948212,-1.52579820156097,-1.74593937397003,-1.49290382862091,-1.22526955604553,-1.34853088855743,-1.33047425746918,-1.28614723682404,-1.23518359661102,-1.04147803783417,-1.10716199874878,-1.12020099163055,-1.08071219921112,-0.849159061908722,-0.850813925266266,-1.21056270599365,-1.42792246937752,-2.35201990962452,13.5,W:\P\E710,0,0.0458542630076408,1,1,1,4400,-1675,,4400,-1637.5,,607.104754315398,4230.16259765625,0.362346440553665,12.8446283340454,19.9861240386963,6,-1928.125,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,30.2510738372803,4400,-1928.125,-253.125
L44002,0,-1.62763035297394,1,100,0.1569754332304,0,0,0,0,0,0,-1.89784276485443,-1.90905213356018,-1.8017361164093,-1.77737295627594,-1.72809040546417,-1.73014640808105,-1.68477642536163,-2.02331733703613,-1.8053412437439,-1.633868932724,-2.08775687217712,-1.82856822013855,-1.57462084293365,-1.64954745769501,-1.48124921321869,-1.55721700191498,-1.85174167156219,-1.87616014480591,-1.39754664897919,-1.70685255527496,0,20,0,-1.55157723426819,0,0,0,2023.41095890411,12.6716666666667,2.29999995231628,-3.389004945755,-2.98289394378662,-2.50241112709045,-2.27868342399597,-2.03304743766785,-1.90125977993011,-1.73688280582428,-1.96438586711884,-1.64121925830841,-1.4085077047348,-1.69736325740814,-1.41749477386475,-1.16638576984406,-1.16989183425903,-1.00765252113342,-1.01117992401123,-1.15733850002289,-1.13021695613861,-0.812527120113373,-0.958905935287476,-1.66836264431477,-2.63095171620324,14.5,W:\P\E710,0,0.150738209486008,1,1,1,4400,-1637.5,,4400,-1600,,634.12894810643,4735.72900390625,0.309912145137787,12.8446283340454,-5.10330963134766,6,-1909.375,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,27.5165348052979,4400,-1909.375,-271.875
L44002,0,-1.86475217342377,1,100,0.273785948753357,0,0,0,0,0,0,-2.0223753452301,-1.89413797855377,-1.86427426338196,-2.12197661399841,-1.65035223960876,-1.74539732933044,-1.81877040863037,-1.90019416809082,-1.76982796192169,-2.04303622245789,-2.23632168769836,-2.57366585731506,-2.32217860221863,-2.19121098518372,-1.80197143554688,-2.05784916877747,-2.78365397453308,-1.95928227901459,-1.61595904827118,-1.72975778579712,0,20,0,-1.73497340083122,0,0,0,2023.41095890411,12.6719444444444,2.29999995231628,-3.61138463020325,-2.95959067344666,-2.58926963806152,-2.72048282623291,-1.94159078598022,-1.9180189371109,-1.87502098083496,-1.84484875202179,-1.60893452167511,-1.76123821735382,-1.81814777851105,-1.99508988857269,-1.72013235092163,-1.55405044555664,-1.22583091259003,-1.33626568317413,-1.7397837638855,-1.18029057979584,-0.939511060714722,-0.971774041652679,-1.8655628234148,-2.55706118460607,15.5,W:\P\E710,0,0.131723761558533,1,1,1,4400,-1600,,4400,-1562.5,,729.573009299034,5813.19970703125,0.432299792766571,12.8446283340454,0.251198619604111,6,-1890.625,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,27.8162746429443,4400,-1890.625,-290.625
L44002,0,-1.88502061367035,1,95,0.219091475009918,0,0,0,0,0,0,-2.01818633079529,-2.05585193634033,-2.25562810897827,-2.17486763000488,-1.60099697113037,-1.75617456436157,-1.73278021812439,-2.26897430419922,-2.0078558921814,-2.05960464477539,-2.05003213882446,-2.34470248222351,-1.89893317222595,-1.87943696975708,-2.32183289527893,-2.0112726688385,-2.44609236717224,-2.0199499130249,-0.646519422531128,-1.60800039768219,0,19,0,-1.73328825831413,0,0,0,2023.41095890411,12.6719444444444,2.29999995231628,-3.60390400886536,-3.21226859092712,-3.13281655311584,-2.78829193115234,-1.88352584838867,-1.92986214160919,-1.78637135028839,-2.20288777351379,-1.82532346248627,-1.77552127838135,-1.66669273376465,-1.81759881973267,-1.40661716461182,-1.33293402194977,-1.57947814464569,-1.30602121353149,-1.52880764007568,-1.21683728694916,-0.375883370637894,-0.903371036052704,-1.86375071853399,-2.45344310248435,16.5,W:\P\E710,0,0.12955841422081,1,1,1,4400,-1562.5,,4400,-1525,,759.647010622239,6432.05517578125,0.472789108753204,12.8446283340454,16.8619060516357,6,-1871.875,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,25.6482906341553,4400,-1871.875,-309.375
L44002,0,-1.60949099063873,1,100,0.389222323894501,0,0,0,0,0,0,-1.69321537017822,-2.03789114952087,-2.09688138961792,-1.84627282619476,-1.53271794319153,-1.50968182086945,-1.69095814228058,-2.10736703872681,-1.73881435394287,-1.58064937591553,-2.01785278320313,-2.5092236995697,-1.91418528556824,-0.800678133964539,-1.40174353122711,-1.14450764656067,-1.85068190097809,-1.76624631881714,-0.998346030712128,-2.37479329109192,0,20,0,-1.53847170352936,0,0,0,2023.41095890411,12.6719444444444,2.29999995231628,-3.02359890937805,-3.18420505523682,-2.91233515739441,-2.36701655387878,-1.8031975030899,-1.65899097919464,-1.74325573444366,-2.04598736763,-1.58074033260345,-1.36262881755829,-1.64053070545197,-1.94513475894928,-1.41791498661041,-0.567856848239899,-0.953567028045654,-0.743186771869659,-1.15667617321014,-1.06400382518768,-0.58043372631073,-1.33415353298187,-1.65427073836327,-2.06345992901883,17.5,W:\P\E710,0,0.148127987980843,1,1,1,4400,-1525,,4400,-1487.5,,801.697534853446,7188.05224609375,0.0976371467113495,12.8446283340454,-2.62466597557068,6,-1853.125,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,24.1370697021484,4400,-1853.125,-328.125
L44002,0,-1.68663394451141,1,100,0.384782403707504,0,0,0,0,0,0,-1.71007215976715,-2.01074576377869,-2.13257265090942,-2.00394892692566,-1.81640779972076,-1.65682983398438,-1.78586721420288,-2.08337664604187,-1.78654599189758,-1.6717483997345,-1.5607385635376,-2.35599255561829,-1.52553772926331,-1.22112774848938,-1.48590850830078,-1.19014692306519,-2.44577956199646,-2.34180116653442,-0.988158524036407,-2.49838805198669,0,20,0,-1.5998649930954,0,0,0,2023.41095890411,12.6719444444444,2.29999995231628,-3.05370020866394,-3.14179039001465,-2.96190643310547,-2.56916546821594,-2.13695025444031,-1.82069206237793,-1.84110021591187,-2.02269577980042,-1.62413263320923,-1.44116246700287,-1.26889312267303,-1.82635080814362,-1.13002789020538,-0.866048038005829,-1.010822057724,-0.772822678089142,-1.52861225605011,-1.41072368621826,-0.574510753154755,-1.40358877182007,-1.72028479874134,-1.74975137206285,18.5,W:\P\E710,0,0.108796909451485,1,1,1,4400,-1487.5,,4400,-1450,,983.159565529147,9305.1845703125,0.193057224154472,12.8446283340454,-3.25206828117371,6,-1834.375,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,26.5588207244873,4400,-1834.375,-346.875
L44002,0,-1.75137233734131,1,95,0.386176943778992,0,0,0,0,0,0,-1.99734306335449,-2.02209186553955,-2.3475649356842,-2.00607705116272,-1.87030792236328,-1.73565530776978,-1.67495775222778,-2.34132146835327,-1.79626631736755,-1.77933990955353,-1.52856338024139,-2.41216516494751,-1.72823131084442,-1.00273847579956,-1.97921144962311,-1.67670178413391,-3.19278216362,-2.0531747341156,-1.068323969841,-2.7606840133667,0,19,0,-1.71011145114899,0,0,0,2023.41095890411,12.6719444444444,2.29999995231628,-3.56668400764465,-3.1595184803009,-3.26050662994385,-2.5718936920166,-2.20036220550537,-1.90731346607208,-1.72676050662994,-2.27312779426575,-1.63296937942505,-1.53391373157501,-1.24273443222046,-1.86989545822144,-1.28017127513886,-0.711162090301514,-1.34640228748322,-1.08876740932465,-1.99548876285553,-1.23685228824615,-0.621118545532227,-1.55094611644745,-1.83882942795753,-1.69330647190058,19.5,W:\P\E710,0,0.122470051050186,1,1,1,4400,-1450,,4400,-1412.5,,1085.94011684939,10818.3759765625,0.231371000409126,12.8446283340454,-15.4062004089355,6,-1815.625,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,26.4671840667725,4400,-1815.625,-365.625
L44002,0,-1.42736101150513,1,95,0.374574273824692,0,0,0,0,0,0,-1.41315054893494,-2.09122061729431,-2.08802223205566,-1.65598225593567,-1.1863911151886,-1.99227285385132,-1.47089767456055,-1.21529853343964,-1.31084501743317,-1.78116011619568,-1.17163944244385,-2.08781504631042,-1.8456015586853,-1.06553483009338,-1.414097905159,-0.98871922492981,-1.90295279026031,-1.74596798419952,-0.733567833900452,-3.09621858596802,0,19,0,-1.41952913403511,0,0,0,2023.41095890411,12.6719444444444,2.29999995231628,-2.52348303794861,-3.26753211021423,-2.90003085136414,-2.12305426597595,-1.3957542181015,-2.18931078910828,-1.5163893699646,-1.17990148067474,-1.19167721271515,-1.53548288345337,-0.952552378177643,-1.61846125125885,-1.36711227893829,-0.755698502063751,-0.961971342563629,-0.642025470733643,-1.18934547901154,-1.05178797245026,-0.426492929458618,-1.73944866657257,-1.52637562453747,-1.60888991148176,20.5,W:\P\E710,0,0.0653531178832054,1,1,1,4400,-1412.5,,4400,-1375,,948.71352828094,9922.9716796875,0.311115294694901,12.8446283340454,6.25065469741821,6,-1796.875,4400,-2181.25,-2162.5,,4400,-2700,,49.4819145202637,2000,,0,0,20.966402053833,4400,-1796.875,-384.375
